3,12,4,0,11,2,2,4,0,0,4,0,4,2,1,1,2,1,1,0,1
3,12,2,3,30,0,2,2,0,0,4,2,5,2,1,1,2,1,1,0,1
3,24,2,0,37,0,4,4,1,1,4,3,6,2,2,1,2,1,1,0,1
3,6,2,0,35,0,2,2,0,2,3,1,2,2,0,1,2,1,0,0,1
3,12,4,3,19,0,4,2,0,0,2,3,2,2,1,2,2,1,0,0,1
3,6,4,3,12,1,2,1,1,0,1,1,2,2,1,2,2,1,0,0,1
1,6,2,3,3,4,4,4,0,0,4,1,3,2,1,1,2,1,0,0,1
1,36,2,2,90,1,1,4,0,1,1,3,2,2,0,1,3,1,1,0,0
3,24,4,2,15,0,3,4,0,0,3,1,4,2,1,2,2,1,0,0,1
0,36,2,1,54,0,4,2,0,0,4,3,4,2,2,1,2,2,0,0,1
1,24,4,3,12,1,1,4,0,0,4,3,3,0,1,2,2,2,0,0,0
0,24,2,0,12,0,1,4,1,0,4,1,2,2,0,1,2,1,0,0,0
3,24,2,3,14,0,2,4,0,0,2,1,2,2,1,1,2,1,0,0,1
3,39,2,1,85,1,4,4,0,0,2,2,4,2,1,1,3,1,1,0,1
0,12,2,0,7,0,3,4,0,0,2,0,2,2,1,1,2,1,0,0,0
1,12,3,3,5,0,2,4,0,1,4,0,2,2,0,2,2,1,0,0,1
0,6,4,0,13,0,1,2,0,0,4,0,4,2,1,1,1,2,0,1,1
3,36,4,2,71,0,1,2,1,0,4,1,2,2,0,2,2,1,1,0,0
3,24,4,5,55,0,4,3,0,0,4,3,4,2,2,2,2,1,0,0,1
0,18,2,3,31,0,2,2,1,0,2,0,2,2,1,1,2,1,0,0,0
0,48,0,2,71,0,2,3,0,0,4,3,5,2,2,2,2,2,0,0,0
3,24,2,1,34,1,3,3,1,0,4,2,2,2,1,1,2,1,0,0,1
1,18,2,3,11,0,2,4,1,2,4,0,2,2,1,1,1,2,0,0,1
3,15,4,6,15,1,2,4,1,0,3,2,3,2,1,1,2,1,0,0,1
3,4,4,3,15,0,3,2,0,0,1,0,4,2,1,2,1,2,0,0,1
0,36,2,3,23,0,2,4,0,0,4,2,3,2,0,1,2,1,0,0,0
0,6,2,0,6,0,1,3,0,0,4,0,4,2,1,1,1,2,1,0,1
3,12,3,1,15,0,2,4,0,0,4,0,4,2,0,1,2,1,0,0,1
3,24,2,3,13,1,3,4,0,0,3,1,2,2,1,1,2,1,1,0,1
2,21,4,6,23,0,1,2,0,0,1,2,3,2,0,1,2,1,0,0,0
0,6,2,0,13,4,0,4,1,0,3,1,7,2,1,1,3,1,1,0,1
1,18,4,2,36,0,4,3,1,0,4,1,3,2,1,1,2,1,1,0,1
0,48,2,0,77,0,4,4,0,0,4,3,4,0,2,1,3,1,0,0,0
1,12,2,3,15,0,1,1,0,0,1,0,2,2,0,1,2,1,0,0,0
3,24,3,0,20,0,4,4,0,0,4,3,6,2,2,2,2,1,1,0,1
2,18,2,2,28,0,2,2,0,0,1,0,3,2,1,1,1,2,0,0,0
0,24,3,0,13,0,0,4,0,0,2,0,4,2,2,2,2,2,0,0,0
3,24,4,0,20,0,2,4,1,0,4,2,3,2,1,1,2,1,1,0,1
0,12,1,3,6,0,2,4,1,0,4,0,2,0,1,1,1,1,0,0,0
3,48,4,1,88,4,3,2,0,0,1,3,3,2,2,2,2,1,1,0,1
3,12,4,5,9,4,3,4,1,0,4,0,2,2,1,2,2,1,0,0,1
3,6,1,3,17,2,4,2,0,0,4,1,4,0,1,1,1,2,0,0,1
0,48,2,3,69,0,3,1,0,2,1,0,3,2,1,2,2,1,1,0,0
1,9,2,6,11,0,3,4,1,0,4,1,6,2,1,2,3,1,1,0,1
1,12,2,3,13,0,1,2,0,0,1,2,2,1,1,1,2,1,0,0,0
1,18,0,0,22,1,1,3,1,0,3,2,2,2,1,2,2,1,0,0,0
3,21,0,0,50,4,2,1,1,0,4,1,2,0,1,2,2,1,1,0,0
0,24,1,2,35,0,3,3,0,0,4,2,2,0,1,1,2,1,0,0,0
1,18,4,2,19,0,1,2,0,0,2,0,3,2,1,2,1,1,0,0,0
0,24,2,1,29,4,4,4,0,0,4,3,4,0,2,1,2,2,1,0,1
0,24,1,3,15,0,3,4,0,2,4,2,2,0,0,1,1,1,0,0,0
1,36,2,0,123,4,2,1,0,0,4,3,3,2,2,1,2,1,1,0,0
1,24,3,9,47,4,2,4,0,0,2,1,3,0,1,2,3,1,1,0,1
0,12,2,0,13,0,3,2,0,0,3,2,3,2,1,1,2,1,0,0,0
3,24,4,3,25,3,4,2,0,0,2,2,3,2,1,1,2,1,0,0,1
1,48,2,3,39,4,3,4,0,0,1,2,4,2,1,2,2,2,1,0,1
0,48,2,3,67,0,2,3,1,0,2,2,3,2,1,1,2,1,1,0,0
3,30,4,3,59,0,3,3,0,1,2,2,3,2,1,1,2,1,0,0,1
3,24,2,1,54,4,0,2,1,0,4,1,2,2,0,1,3,1,1,0,1
0,15,2,9,8,0,2,4,1,0,4,1,2,2,1,1,1,1,0,0,1
1,9,2,3,10,0,4,4,0,0,4,2,2,2,1,2,1,1,0,0,1
3,15,4,2,27,0,3,2,1,1,3,2,2,0,1,2,2,1,0,0,1
1,12,2,3,29,0,3,2,1,0,1,0,2,2,1,1,2,1,0,0,1
3,24,4,6,19,4,2,3,1,0,2,2,3,2,1,2,2,1,1,0,1
1,18,4,0,10,0,4,3,0,2,3,0,3,0,1,2,2,1,0,0,0
1,12,4,0,31,0,1,1,0,0,3,0,4,0,1,2,1,2,0,0,1
1,36,2,5,23,0,1,4,0,0,1,3,3,2,0,1,1,1,0,0,0
0,18,2,2,20,0,2,1,1,0,4,0,2,0,0,1,2,1,0,0,0
0,9,4,0,27,0,2,2,0,0,2,0,3,2,0,2,2,2,0,0,1
0,12,2,2,12,0,2,4,0,2,1,1,2,2,1,1,1,1,0,0,1
0,12,4,2,22,0,4,3,0,0,3,1,6,2,1,2,2,1,0,0,0
1,24,3,0,19,4,2,4,1,0,4,2,4,2,0,2,2,1,1,0,1
3,21,2,9,15,3,4,4,1,0,4,0,3,0,1,1,1,1,0,0,1
1,24,2,0,27,0,2,3,1,0,4,1,2,2,0,1,1,1,1,0,0
0,24,1,10,13,4,4,4,0,0,3,2,4,1,1,1,3,1,1,0,0
0,24,2,0,14,0,3,4,1,0,4,2,2,2,0,2,2,1,0,0,0
3,18,4,0,27,0,3,2,0,0,2,1,3,0,1,2,2,1,0,0,0
3,24,3,9,38,0,2,1,0,0,2,3,3,2,2,1,2,1,0,0,1
1,9,2,2,9,0,2,4,1,0,1,1,3,2,1,1,2,1,0,0,0
3,36,2,2,33,0,2,4,1,0,2,2,2,2,1,1,3,1,1,0,0
2,10,2,2,12,0,1,4,1,0,2,1,2,2,1,1,2,1,0,0,1
0,24,1,2,28,2,2,4,0,0,4,0,2,1,1,1,2,1,1,0,1
1,36,2,3,26,1,2,4,1,1,4,3,5,2,2,1,2,1,0,0,0
3,15,2,1,13,4,4,4,0,0,4,3,4,0,2,1,2,2,0,0,1
0,12,2,4,7,1,0,4,1,0,3,1,2,2,1,1,2,1,0,0,0
0,21,2,3,33,3,1,4,1,0,2,2,2,0,1,1,2,1,0,0,1
0,24,1,1,36,0,2,1,1,2,4,2,2,0,0,1,2,1,0,1,1
1,48,0,9,122,4,2,2,0,0,2,2,4,0,1,1,3,1,1,0,1
0,6,4,0,36,0,2,1,0,0,3,0,3,2,0,3,2,2,0,0,1
1,30,2,2,34,1,2,2,1,1,4,2,2,2,0,1,2,1,0,0,0
3,12,2,0,6,0,2,4,0,0,2,0,4,2,1,1,1,1,0,0,1
3,18,4,0,15,0,2,3,0,0,2,1,3,0,1,2,2,1,0,0,0
3,48,2,9,39,4,2,4,0,0,2,0,3,0,1,1,2,1,0,0,0
0,12,2,2,18,0,1,4,1,0,1,2,2,2,0,1,2,1,0,0,1
0,18,2,3,26,0,2,4,0,0,4,3,6,2,2,2,2,1,0,0,0
3,15,2,3,19,4,4,4,0,0,2,2,3,2,1,1,2,1,0,0,1
3,42,4,2,40,2,2,4,0,0,4,0,3,2,1,2,2,1,1,0,1
3,9,2,6,38,4,4,1,0,0,4,0,6,2,1,1,1,1,0,0,1
0,24,2,3,36,0,2,2,1,0,4,2,2,2,1,1,2,1,0,0,1
0,18,1,2,15,0,2,4,0,0,3,2,4,0,1,1,2,1,0,0,0
3,9,2,2,19,0,1,2,1,1,2,2,1,2,0,2,2,1,0,0,0
1,24,2,0,13,0,1,3,1,0,4,2,2,2,1,1,1,1,1,0,0
3,12,2,6,13,0,4,4,0,0,4,1,4,0,1,3,2,2,1,0,1
3,24,2,3,13,2,3,4,1,0,1,2,2,2,1,1,2,1,0,0,1
3,12,2,3,14,0,1,4,1,0,3,2,3,2,1,1,2,2,0,0,1
0,42,3,3,43,0,3,3,0,0,2,1,2,0,1,2,2,2,1,0,0
1,15,2,5,13,0,4,4,0,0,4,2,3,2,1,2,1,1,0,0,1
3,15,2,6,46,1,2,3,0,0,2,1,4,2,1,1,3,1,1,0,0
3,24,4,3,18,0,3,4,0,2,2,2,3,2,1,2,2,1,1,0,1
0,18,4,3,18,0,3,4,0,0,1,1,3,2,1,2,3,1,1,0,1
3,36,3,9,79,4,1,4,0,0,4,2,2,2,0,2,2,1,1,0,0
0,30,0,2,45,0,2,2,0,2,2,0,3,2,1,2,2,1,0,0,1
3,12,2,0,13,2,2,2,1,0,2,1,2,2,1,1,2,1,0,0,0
2,24,2,0,9,0,3,4,0,0,3,3,3,0,2,1,2,2,0,0,0
0,12,2,6,6,0,2,4,0,0,4,2,4,2,0,1,1,2,0,0,0
0,24,2,0,23,0,4,4,0,1,1,0,4,2,1,1,2,1,0,0,0
1,36,3,0,80,1,4,2,0,0,4,2,4,2,1,4,3,1,1,0,0
3,24,4,1,23,0,3,4,0,0,3,2,3,2,1,2,2,1,1,0,1
0,14,2,0,39,0,0,1,0,0,4,3,2,2,2,1,2,1,0,0,1
1,12,2,0,8,0,4,4,0,0,4,2,4,0,1,1,1,2,0,0,0
3,48,2,3,102,4,3,4,0,0,3,2,3,1,1,1,2,1,1,0,1
1,30,0,9,42,0,2,2,1,0,1,2,2,2,1,2,2,1,0,0,1
1,18,4,2,63,0,4,2,0,0,1,3,4,2,1,1,2,1,1,0,1
0,12,2,0,9,4,2,4,0,0,2,2,2,2,1,1,2,1,0,0,0
3,21,2,2,22,0,4,4,0,0,2,0,5,2,1,2,2,1,0,0,1
1,6,3,2,10,0,0,4,0,0,1,1,3,1,1,2,3,1,1,0,1
3,24,4,10,63,0,0,4,0,1,2,3,2,0,1,2,3,1,1,0,1
1,30,1,2,34,3,2,4,0,0,2,2,3,1,1,1,2,2,1,0,1
0,12,4,0,48,0,4,3,0,1,4,1,4,2,0,2,2,1,1,0,0
2,30,4,3,30,0,4,4,0,0,4,1,4,2,1,1,2,1,0,0,1
3,24,4,9,41,1,2,3,0,0,3,1,2,2,1,2,1,1,1,0,1
3,6,4,0,20,2,2,1,0,0,2,2,2,2,1,1,2,1,0,0,1
3,21,3,9,25,2,1,4,0,0,2,0,4,0,1,1,1,2,0,0,0
3,24,4,2,51,0,4,4,0,0,4,2,3,2,1,1,2,1,1,0,1
1,72,2,3,55,1,2,2,0,0,2,2,2,2,1,1,2,1,0,0,0
3,18,2,3,14,0,1,3,1,0,1,0,2,2,1,1,2,1,0,0,1
3,24,4,3,51,0,1,3,0,0,3,3,4,2,2,3,2,1,1,0,1
2,10,4,3,13,4,3,4,0,0,2,1,2,2,1,2,2,1,1,0,1
3,9,2,3,27,1,4,3,0,1,4,2,3,2,1,1,2,1,1,0,1
0,12,2,0,36,3,2,1,0,0,3,1,3,2,1,1,2,2,0,0,1
0,15,4,2,9,0,2,2,0,0,3,1,2,2,1,2,2,1,0,0,1
1,24,2,3,28,1,1,2,0,0,1,2,2,2,1,1,2,1,0,0,1
0,6,4,0,47,4,1,1,0,0,3,0,4,2,1,2,1,2,0,0,1
3,24,2,3,22,0,3,4,0,0,2,2,2,2,1,1,2,1,1,0,1
1,12,2,3,11,0,3,4,0,2,3,0,2,2,1,2,2,1,0,1,1
3,18,4,3,18,0,2,4,0,0,2,2,2,2,1,2,2,1,0,0,1
2,15,2,6,19,0,4,4,0,0,4,2,4,2,0,1,3,1,1,0,1
0,48,4,1,63,0,4,4,0,0,4,3,4,2,2,2,2,1,1,0,0
2,24,2,3,13,1,4,4,1,0,2,3,4,2,2,1,2,1,1,0,1
1,30,3,9,25,1,4,4,0,0,2,1,4,1,1,2,2,1,0,0,1
1,27,2,9,25,0,1,4,1,0,1,1,3,2,1,1,2,2,1,0,1
1,48,2,0,65,1,3,3,0,0,2,1,2,2,1,1,2,1,0,0,0
1,12,0,2,29,0,1,4,1,0,3,1,2,2,0,2,2,1,0,0,0
1,9,2,3,12,0,4,4,1,0,4,0,2,2,1,1,2,1,0,0,1
3,18,4,3,6,2,4,4,0,0,3,1,3,0,1,2,3,1,1,0,1
0,6,1,6,11,0,4,4,1,0,4,3,3,2,2,1,2,1,0,0,0
3,21,2,1,24,4,4,4,0,0,4,0,4,2,1,1,3,1,1,0,1
0,9,4,3,11,0,2,4,0,0,4,0,2,2,1,2,1,1,0,0,1
1,60,2,0,140,0,3,4,0,0,2,3,2,2,1,1,3,1,1,0,0
3,30,4,1,75,4,4,1,0,0,4,2,6,2,1,2,2,1,0,0,1
3,30,4,3,30,4,4,3,0,0,2,2,4,2,1,2,2,2,1,0,1
2,24,4,3,31,4,2,3,0,0,2,2,3,2,1,2,2,1,1,0,1
1,20,0,1,61,1,4,3,0,0,4,2,3,0,1,2,2,1,1,0,1
1,6,1,6,4,3,1,4,1,0,2,1,2,0,0,1,2,2,0,0,0
0,12,2,0,12,0,2,4,1,0,2,0,2,2,1,1,1,1,0,0,0
1,9,2,3,7,2,2,4,1,0,3,0,6,2,1,1,1,1,0,0,1
3,27,2,0,25,0,2,3,1,0,3,0,2,2,0,1,2,1,0,0,0
3,6,4,0,2,3,2,2,1,0,2,0,4,0,1,2,1,1,0,0,1
0,18,2,3,18,0,2,4,1,0,4,2,2,0,0,2,2,1,0,0,0
1,24,3,3,64,0,1,1,0,0,2,2,3,2,1,1,2,1,0,0,1
0,24,2,3,19,0,2,2,0,0,4,0,2,2,0,1,1,2,0,0,0
1,8,2,3,7,0,3,4,1,2,2,0,4,2,1,1,1,1,0,0,1
3,4,4,0,33,0,3,1,1,0,1,0,3,2,1,1,2,2,0,0,1
1,36,1,4,39,4,1,3,1,0,2,3,2,0,1,1,0,1,0,0,1
1,24,2,1,115,0,2,1,1,0,4,2,2,2,0,2,3,1,0,0,0
0,18,2,0,43,1,2,3,0,0,4,2,3,2,1,1,1,2,1,0,1
3,6,4,0,67,0,3,1,0,0,3,3,4,2,1,2,3,2,1,0,1
1,30,0,9,42,1,2,4,1,0,4,2,2,2,0,2,1,1,0,0,0
0,24,1,0,23,1,3,2,0,0,3,2,3,0,1,1,2,1,0,0,1
1,10,1,3,10,0,2,4,0,0,4,0,2,1,1,1,1,1,0,0,1
3,21,2,3,31,4,4,4,0,0,3,1,4,2,1,1,2,1,1,0,1
0,39,4,2,141,4,3,4,0,0,4,1,3,2,1,2,3,1,1,0,1
0,13,4,9,17,0,1,3,0,0,1,1,2,0,1,2,1,1,0,0,1
0,15,2,0,25,0,0,1,1,0,4,2,2,2,0,1,2,1,0,0,1
0,12,2,0,12,0,1,3,1,0,1,0,3,2,1,1,1,1,0,0,0
3,21,2,1,52,4,2,1,0,0,3,2,2,2,1,1,2,1,0,0,1
3,15,2,1,30,0,3,2,0,0,2,2,3,2,1,1,2,1,0,0,1
0,6,2,2,4,0,4,2,1,0,1,1,4,0,1,1,2,1,1,0,1
0,18,2,0,9,0,1,1,1,0,2,2,2,2,1,1,1,1,0,0,0
1,12,2,9,8,1,3,2,1,0,4,0,2,2,0,1,1,1,0,0,1
3,12,3,5,15,3,4,4,0,0,4,3,5,2,2,2,2,2,0,0,0
0,12,4,0,6,0,4,4,0,0,3,1,3,2,1,2,2,1,0,0,0
3,15,4,0,50,4,4,1,1,0,4,2,5,2,1,1,2,1,1,0,1
0,18,4,2,21,0,2,4,1,0,4,0,2,2,0,2,2,1,0,0,0
0,12,2,3,22,0,2,4,0,0,3,1,2,2,1,1,1,1,0,0,1
3,21,4,0,126,4,4,4,0,0,4,3,3,2,2,1,3,1,1,0,0
3,24,4,0,24,1,3,4,0,0,3,1,2,2,1,2,2,1,1,0,1
1,12,2,3,11,0,4,3,0,2,3,0,4,0,1,2,1,1,0,0,1
0,30,2,2,31,0,1,2,0,0,4,1,3,2,1,1,1,1,0,0,0
3,10,2,1,29,4,1,1,1,0,4,0,3,2,0,1,2,1,0,0,1
3,12,4,3,16,0,4,2,0,0,4,0,6,2,1,2,1,1,1,0,1
0,24,2,1,28,4,4,2,1,0,4,0,2,2,0,1,2,1,0,0,1
3,21,4,1,32,0,4,1,0,0,4,2,3,2,1,1,3,1,1,0,1
0,24,2,0,13,4,2,4,1,0,4,0,2,2,0,1,2,1,0,0,0
0,18,2,3,35,0,3,4,1,2,1,0,2,2,1,1,2,1,0,0,1
1,18,2,5,38,0,0,2,1,0,4,2,6,2,1,1,2,1,1,0,1
1,39,4,3,49,0,3,2,0,2,2,0,2,2,1,2,2,1,0,0,0
1,12,0,8,14,0,2,2,0,0,2,0,3,2,1,1,1,1,1,0,1
1,12,2,0,8,1,1,4,1,0,2,1,2,0,1,1,1,1,0,0,0
1,20,2,1,64,4,0,1,0,0,4,0,6,2,1,1,3,1,1,0,1
1,18,2,9,19,3,2,4,0,0,2,1,3,2,1,1,1,1,1,0,1
3,48,4,1,27,4,4,4,0,0,3,2,3,2,1,2,2,2,1,0,1
2,24,2,2,28,0,4,3,0,0,4,3,5,2,2,1,2,1,0,0,1
3,24,2,2,30,2,4,4,0,0,3,3,3,2,0,1,2,1,1,0,1
0,18,2,1,75,4,4,1,0,0,4,1,5,2,2,1,2,2,1,0,0
3,12,4,2,12,0,1,2,1,0,4,1,2,2,0,2,1,1,0,0,1
3,24,3,0,7,4,4,4,0,0,4,2,5,2,1,2,2,1,1,0,1
1,9,2,0,15,4,1,4,0,0,2,0,3,2,1,1,0,1,0,0,1
3,24,4,6,15,0,4,4,0,0,4,3,5,2,2,2,2,2,0,0,1
1,18,4,3,17,0,4,3,1,2,4,0,4,0,0,2,1,1,1,0,1
0,20,4,2,42,0,4,1,1,0,4,1,2,2,1,2,2,1,0,0,1
1,6,2,3,5,0,1,3,0,0,3,0,2,2,1,1,1,1,0,1,1
3,12,4,3,9,4,4,4,0,0,4,0,6,2,1,4,2,1,0,0,1
1,42,1,1,92,0,0,1,0,0,2,3,5,0,2,1,3,1,1,0,1
1,15,0,0,17,0,1,2,1,0,1,0,2,2,0,2,0,1,0,0,0
1,8,2,9,9,0,1,3,0,0,2,0,2,2,1,1,2,1,1,0,1
1,6,2,3,4,0,3,3,0,2,3,0,2,0,1,1,1,1,0,0,1
0,36,4,1,96,0,3,4,0,0,4,2,2,2,1,2,2,1,1,0,0
0,48,2,0,39,0,3,4,0,0,4,3,4,2,2,1,2,2,0,0,0
1,36,3,0,74,0,2,2,1,0,2,1,5,2,0,1,2,1,0,0,1
3,6,2,4,13,2,2,1,0,0,4,0,6,2,1,1,2,1,0,0,1
3,6,4,3,15,0,3,1,1,0,2,2,2,2,0,2,2,1,1,0,1
0,18,2,3,13,0,2,4,0,0,3,0,2,0,1,1,2,1,0,0,0
2,12,2,3,30,0,2,3,0,0,1,2,2,2,1,1,2,1,0,0,1
0,36,2,2,27,0,4,2,0,0,2,1,4,0,1,1,2,2,0,0,0
0,8,4,0,7,0,4,4,0,0,4,0,4,2,1,2,1,1,0,0,1
3,18,4,2,37,0,1,3,0,0,2,2,3,2,1,2,3,1,1,0,1
0,21,4,0,16,0,4,4,0,0,3,2,3,2,1,2,2,1,1,0,1
0,36,2,1,83,4,4,3,0,0,4,3,4,2,2,1,2,1,0,0,0
1,48,3,9,66,4,2,4,0,0,4,3,3,2,2,1,2,2,1,0,1
3,24,3,9,23,2,2,4,0,0,2,2,4,2,1,2,2,2,1,0,1
0,18,2,0,12,0,1,4,1,0,3,2,2,2,0,1,2,1,1,0,0
0,45,0,9,118,0,4,2,0,0,4,2,2,2,0,2,2,1,0,0,0
2,15,2,3,23,0,1,2,1,0,3,0,2,2,1,1,1,1,0,0,0
0,12,0,0,10,0,2,4,0,0,4,2,4,0,1,2,2,1,0,0,0
3,12,2,3,8,4,2,4,1,0,2,2,2,2,1,1,2,1,0,0,1
3,4,2,2,6,0,1,1,1,0,3,0,2,2,0,1,1,2,0,0,1
0,24,4,1,29,0,4,4,0,0,4,1,6,2,1,2,2,1,1,0,1
3,21,3,1,29,0,2,3,0,0,2,0,2,1,1,2,1,1,0,0,1
3,18,2,5,19,0,1,4,1,0,4,0,2,2,1,1,2,1,0,0,0
3,24,1,9,15,0,3,4,0,0,4,2,5,0,1,1,2,1,1,0,1
1,21,2,2,39,4,3,2,0,0,3,2,3,2,1,1,2,1,1,0,1
3,18,2,0,67,4,2,2,0,0,4,2,6,2,0,2,2,1,0,0,0
3,24,2,0,12,0,1,4,0,0,2,0,2,2,1,1,2,1,0,0,1
0,9,2,3,13,0,3,3,0,0,4,0,5,2,1,1,2,1,0,0,1
0,12,2,3,7,0,4,4,0,0,4,0,5,1,1,1,1,1,0,0,0
0,20,4,0,22,0,2,4,0,2,2,1,3,0,0,2,2,1,0,1,0
3,24,4,1,40,4,3,3,0,0,4,1,4,2,1,2,2,1,1,0,1
3,15,4,3,14,0,2,4,0,0,4,3,3,2,2,2,2,1,1,0,1
0,18,1,0,14,0,3,4,0,0,4,3,3,2,2,2,1,2,0,0,0
3,24,2,0,14,1,1,4,0,0,3,0,3,2,1,1,2,1,1,0,1
3,10,2,8,8,4,3,4,1,0,3,1,4,2,1,1,2,1,1,0,1
0,15,2,0,39,0,2,3,1,0,2,1,2,2,1,1,2,1,1,0,0
0,24,2,3,24,0,1,4,1,0,4,0,3,2,1,1,2,1,1,0,0
3,27,4,2,45,3,1,4,0,0,2,0,3,1,1,2,1,2,1,0,1
3,10,2,2,22,0,2,2,0,0,2,0,2,0,0,1,1,1,0,0,0
3,15,2,2,22,2,2,2,1,0,4,2,2,2,0,1,2,1,0,0,1
0,18,2,3,23,0,1,4,1,0,1,2,2,1,1,1,2,1,0,0,1
3,12,4,2,33,0,4,2,0,0,4,1,4,1,1,1,2,1,0,0,1
3,36,2,9,74,4,4,3,0,0,2,1,3,2,1,2,2,1,0,0,1
0,12,2,2,6,0,4,4,1,0,4,1,2,2,0,1,2,1,0,0,1
3,36,3,2,76,2,3,2,1,0,4,2,4,2,1,2,2,1,1,0,1
2,6,4,0,13,0,4,1,0,0,4,0,4,2,1,2,2,2,0,1,1
0,24,4,9,13,1,3,4,0,0,1,0,2,2,1,2,2,1,1,0,1
0,12,2,2,35,0,2,2,0,1,2,1,2,2,1,1,1,2,0,0,1
1,11,4,0,13,3,2,4,1,0,4,2,4,2,1,2,2,1,0,0,1
0,18,1,3,19,0,1,3,0,1,4,3,3,0,2,1,3,1,1,0,1
3,36,2,3,35,0,4,4,0,0,2,2,2,2,1,1,2,1,0,0,1
0,9,2,0,14,0,1,3,0,0,2,3,2,2,2,1,3,1,1,0,0
3,24,2,1,78,0,3,3,0,0,3,2,3,2,1,1,3,1,1,0,1
3,24,2,1,92,4,2,2,0,0,4,3,4,2,2,1,2,1,1,0,1
3,18,4,3,10,0,0,4,1,0,4,2,6,2,1,2,0,1,0,0,1
0,12,2,6,7,0,1,4,1,0,4,1,5,2,1,1,2,1,0,0,0
1,24,4,9,28,4,3,4,0,0,3,3,3,2,1,2,2,2,1,0,1
1,48,2,9,156,0,2,2,0,0,2,2,2,2,1,1,2,1,1,0,0
3,28,1,1,78,4,1,3,0,2,4,0,4,0,0,2,2,2,1,0,1
0,27,4,9,24,0,4,4,0,0,4,2,4,1,1,4,3,2,1,0,1
3,15,4,3,18,0,4,4,0,0,4,2,4,2,1,2,2,1,1,0,1
0,12,4,0,21,0,2,4,0,0,4,1,3,0,1,2,1,1,0,1,1
1,36,4,1,58,0,2,3,0,0,4,2,3,2,1,2,2,1,1,0,1
3,18,4,3,11,4,2,4,0,0,3,1,2,2,1,2,2,1,1,0,1
0,21,2,3,26,0,1,4,1,0,4,1,2,2,0,1,3,1,1,0,1
3,12,4,2,15,3,3,3,1,0,2,1,3,2,1,1,2,1,0,1,1
3,15,2,2,21,4,3,1,1,0,4,0,3,0,0,1,1,1,0,0,1
0,18,2,2,41,0,2,2,0,1,3,2,4,2,1,1,2,1,0,0,0
0,16,4,0,26,0,4,2,0,2,4,1,4,0,0,1,2,1,1,0,0
3,20,4,0,34,4,1,2,0,0,4,0,4,2,1,2,2,1,1,0,1
3,36,4,1,104,4,4,2,0,0,4,3,4,2,2,2,2,1,0,0,1
3,15,2,3,13,4,2,4,0,0,2,0,4,2,0,1,2,1,1,0,1
3,24,2,3,12,0,4,4,0,0,1,0,3,2,1,1,3,1,1,0,1
0,12,2,3,11,0,2,2,0,0,2,0,2,2,0,1,3,2,1,0,1
0,21,2,0,37,4,3,2,0,1,2,0,2,2,1,1,1,1,0,1,1
3,36,3,3,44,0,2,4,1,0,4,0,3,2,1,2,2,1,0,0,1
1,24,4,2,47,0,1,2,1,0,4,2,2,0,1,1,1,1,0,0,0
3,11,2,9,21,3,4,1,0,0,2,0,2,2,1,1,2,1,1,0,1
0,24,1,9,31,0,2,4,0,0,2,1,3,2,0,1,2,1,1,0,0
1,48,0,10,184,0,2,1,1,0,2,1,3,0,1,1,3,1,1,1,0
3,10,2,1,28,1,2,1,0,1,2,0,3,2,1,1,2,2,0,0,1
0,24,2,2,23,1,0,1,0,0,1,1,3,2,1,1,2,1,0,0,0
0,24,2,2,33,0,4,4,0,0,2,1,3,2,0,1,3,1,1,0,0
3,18,4,2,18,0,2,4,1,0,2,3,2,2,1,2,2,1,0,0,1
3,48,3,3,127,2,3,4,0,0,1,2,3,2,1,1,3,1,1,0,1
0,9,2,3,13,0,1,3,1,0,4,1,2,2,0,1,2,1,0,0,0
1,12,2,0,20,0,3,3,0,0,4,1,3,2,0,1,2,2,1,0,1
0,24,1,2,68,0,1,2,0,0,1,1,5,0,1,1,2,1,1,0,0
0,12,1,0,6,0,1,4,0,0,2,2,4,0,1,2,2,1,1,0,0
0,18,4,2,10,0,1,4,1,0,4,1,2,2,0,1,2,1,0,0,1
0,48,2,1,102,0,3,4,0,0,4,3,3,1,2,3,2,2,1,0,0
0,24,2,2,17,0,1,4,0,1,1,1,2,2,1,1,1,1,0,1,1
1,9,2,3,16,0,1,4,1,0,2,2,2,2,1,1,2,1,1,0,0
3,9,4,0,12,0,2,3,0,0,1,0,3,2,1,2,2,1,0,0,1
3,12,4,3,5,2,4,4,0,0,4,1,4,2,1,2,2,2,1,0,1
1,30,3,3,19,1,1,4,0,0,3,3,3,1,1,2,3,1,0,0,0
2,9,2,3,7,0,2,3,1,0,2,0,2,2,1,1,1,1,0,0,0
1,6,2,3,20,0,1,4,0,0,3,2,3,2,0,1,3,1,1,0,1
1,60,2,6,62,0,2,4,0,0,4,3,4,2,2,1,2,1,0,0,0
3,24,4,1,68,4,2,2,0,0,4,1,4,2,1,2,3,2,1,0,1
3,12,2,0,35,4,1,2,0,0,3,1,4,2,1,1,3,2,1,0,1
3,10,2,0,15,0,2,3,0,0,2,0,3,2,1,1,1,2,0,1,1
3,24,2,2,9,4,3,4,0,0,2,2,3,1,1,1,2,1,1,0,1
3,4,4,0,14,0,3,2,0,0,1,0,4,2,1,3,1,2,0,0,1
0,15,2,2,18,0,1,4,1,2,1,1,4,2,0,1,2,1,0,0,1
1,48,0,0,83,2,1,1,1,0,1,2,3,2,1,2,2,1,0,0,1
